word;pos;ttpos;rrnpos;ttlemma;rnnlemma;id;s_line;position;word2;word2lemma;category
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;7942;0 748 214;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;percevalb;8744;0 753 158;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;8790;0 753 445;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;percevalb;8803;0 753 528;alasse;aller;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;8971;0 754 588;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perf;132;0 756 018;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perf;141;0 756 070;aueie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perf;551;0 758 609;enport;emporter;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perf;598;0 758 909;aie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perf;640;0 759 171;encontrai;encontrer;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perf;652;0 759 247;encontrai;encontrer;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perf;796;0 760 129;es;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perf;1530;0 764 602;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROimp;i2|i|y;il;perf;1626;0 765 173;eie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perh;359;0 767 487;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;perl;346;0 779 560;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;perl;349;0 779 582;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perl;358;0 779 654;oisse;ouïr;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perl;359;0 779 661;oie;ouïr;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perl;381;0 779 808;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perl;471;0 780 327;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perl;480;0 780 383;auoie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perl;906;0 783 033;enport;emporter;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perl;950;0 783 314;aie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perl;1003;0 783 644;encontrai;encontrer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;perl;1390;0 786 039;es;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perl;1864;0 788 953;oi;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;perm;476;0 792 554;irai;aller;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;perm;662;0 793 652;es;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perm;917;0 795 278;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;perm;971;0 795 618;encontrai;encontrer;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;perm;1117;0 796 525;es;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;perm;1364;0 798 037;es;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perp;294;0 803 604;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;perp;388;0 804 145;eus;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;perp;394;0 804 182;euc;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perp;851;0 807 029;aj;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perp;901;0 807 340;encontraj;encontrer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;perp;1294;0 809 762;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;perp;1781;0 812 751;oc;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;perp;1887;0 813 395;aie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perq;244;0 816 583;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perq;259;0 816 684;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perq;807;0 820 016;aie;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;perq;849;0 820 274;encontrai;encontrer;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;perq;861;0 820 349;encontrai;encontrer;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perq;1493;0 824 188;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perq;1595;0 824 807;aie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perr;294;0 826 684;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perr;295;0 826 694;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perr;842;0 830 042;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;perr;1269;0 832 668;es;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;pers;254;0 837 956;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pers;528;0 839 575;irai;aller;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;pers;805;0 841 337;aie;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pers;847;0 841 601;encontrai;encontrer;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pers;859;0 841 676;encontre;encontrer;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pers;1004;0 842 571;es;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pers;1251;0 844 063;es;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;pers;1735;0 847 043;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pert;362;0 850 019;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pert;456;0 850 562;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pert;662;0 851 799;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pert;921;0 853 466;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pert;963;0 853 727;encontrai;encontrer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pert;976;0 853 808;encontrai;encontrer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pert;1120;0 854 710;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pert;1366;0 856 218;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pert;1378;0 856 297;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pert;1860;0 859 268;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pert;1966;0 859 912;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;sept;293;0 883 266;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;sept;542;0 884 760;esgart;égarder;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sept;627;0 885 238;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;sept;760;0 886 007;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;alia;499;0 890 020;es;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;alia;2809;0 910 412;esteie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ipo;6653;0 951 111;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ipo;6686;0 951 311;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ipo;8029;0 959 486;irray;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ren2;15;0 974 731;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ren2;265;0 976 249;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ren2;333;0 976 640;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ren2;1290;0 982 415;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ren2;1431;0 983 278;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ren2;1837;0 985 838;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ren2;2024;0 986 983;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ren2;2042;0 987 086;encontrai;encontrer;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;roma;120;0 989 473;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;roma;585;0 992 313;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;roma;631;0 992 596;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romb;116;0 997 166;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;romb;243;0 997 937;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;romb;705;1 000 758;avoie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romb;765;1 001 129;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;rombriv;15;1 005 701;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;rombriv;273;1 007 262;estoie;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;rombriv;363;1 007 804;encontrai;encontrer;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;rombriv;371;1 007 848;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;rombriv;401;1 008 015;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;rombriva;13;1 009 009;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;rombriva;287;1 010 702;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;rombriva;292;1 010 736;aie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romc;233;1 012 993;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romc;370;1 013 835;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romd;251;1 024 269;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romd;632;1 026 617;ere;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romd;634;1 026 629;aualoie;avaler;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romd;765;1 027 427;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;rome;120;1 033 084;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;rome;251;1 033 889;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;rome;761;1 037 008;aie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romh;228;1 043 290;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romh;251;1 043 427;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romh;361;1 044 114;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romh;854;1 047 132;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romh;889;1 047 353;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romi;128;1 052 732;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;romk;116;1 058 532;aj;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;romk;245;1 059 324;aj;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;romk;759;1 062 464;aj;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;roml;112;1 067 599;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;roml;241;1 068 383;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;roml;717;1 071 293;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;roml;759;1 071 546;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romm;255;1 077 486;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romm;368;1 078 185;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romm;1014;1 082 121;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;romo;240;1 088 540;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;trib;103;1 096 920;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;trib;199;1 097 532;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;trib;293;1 098 116;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;trib;395;1 098 762;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;trib;412;1 098 872;os;oser;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;trib;467;1 099 215;oi;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;trib;503;1 099 452;irai;aller;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;cambrai;248;1 125 463;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cambrai;607;1 128 179;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cambrai;645;1 128 460;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elie;25;1 135 579;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elie;53;1 135 810;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PONfbl;je;Ga;elie;367;1 138 621Ga;irai;aller;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PONfbl;je;Ga;elie;408;1 139 003Ga;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elie;999;1 144 332;ere;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elie;1006;1 144 402;eusse;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elie;1241;1 146 507;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elie;1902;1 152 482;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elie;2199;1 155 223;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;elie;2567;1 158 421;irai;aller;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;elie;2603;1 158 735;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;floov;236;1 162 111;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;floov;245;1 162 192;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;herm;457;1 181 038;apelai;appeler;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;herm;479;1 181 226;iere;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;herm;797;1 183 988;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;herm;843;1 184 404;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;herm;908;1 185 014;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;herm;1360;1 189 106;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;herm;1362;1 189 129;estoie;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;herm;1427;1 189 709;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;herm;1428;1 189 725;esgardai;égarder;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;herm;1671;1 191 909;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;herm;1880;1 193 741;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;herm;1979;1 194 602;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;ADVgen;je;jà;herm;2035;1 195 093;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;raou;103;1 197 625;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;raou;756;1 202 578;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;raou;1389;1 207 354;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;raou;1750;1 210 021;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;raou;2039;1 212 218;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;raou;2043;1 212 246;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;raou;2262;1 213 895;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;raou;2445;1 215 289;ocis;occire;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;raou;2470;1 215 485;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;robert;580;1 219 039;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;sergbH;1803;1 245 805;erent;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;graal;789;1 276 833;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;graal;836;1 277 113;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nic;167;1 278 180;iere;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;309;1 279 073;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;605;1 280 890;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;712;1 281 566;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;713;1 281 570;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;819;1 282 217;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;844;1 282 376;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;902;1 282 753;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;1009;1 283 424;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;1060;1 283 730;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;1108;1 284 028;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nic;1203;1 284 602;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;1361;1 285 548;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;1362;1 285 554;arai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;1374;1 285 625;aiderai;aider;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evratC2;84;1 287 055;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;evratC2;141;1 287 429;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evratC2;256;1 288 165;oie;ouïr;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evratC2;385;1 288 979;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evratC2;467;1 289 470;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evratC2;472;1 289 503;aurai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evratC2;474;1 289 514;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evratC2;722;1 291 073;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evratC2;1179;1 293 879;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evratC2;1186;1 293 918;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;1057;1 302 724;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;1070;1 302 801;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;evrat1;1206;1 303 634;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;1493;1 305 389;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;1567;1 305 841;ocis;occire;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;1568;1 305 853;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;evrat1;1672;1 306 514;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;1974;1 308 353;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;1980;1 308 389;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;evrat1;2047;1 308 803;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;2997;1 314 696;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;3255;1 316 303;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;3632;1 318 587;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;evrat1;3888;1 320 183;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;3951;1 320 556;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;amile;263;1 327 695;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;amile;704;1 331 011;avrai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;amile;808;1 331 820;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;athi;142;1 332 668;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;athi;770;1 336 381;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;athi;938;1 337 415;irai;aller;VERcjg
